5.460E+2	3.390E+3
5.470E+2	3.401E+3
5.480E+2	3.412E+3
5.490E+2	3.423E+3
5.500E+2	3.435E+3
5.510E+2	3.446E+3
5.520E+2	3.458E+3
5.530E+2	3.471E+3
5.540E+2	3.482E+3
5.550E+2	3.493E+3
5.560E+2	3.503E+3
5.570E+2	3.512E+3
5.580E+2	3.522E+3
5.590E+2	3.535E+3
5.600E+2	3.547E+3
5.610E+2	3.559E+3
5.620E+2	3.570E+3
5.630E+2	3.577E+3
5.640E+2	3.582E+3
5.650E+2	3.586E+3
5.660E+2	3.593E+3
5.670E+2	3.599E+3
5.680E+2	3.604E+3
5.690E+2	3.607E+3
5.700E+2	3.612E+3
5.710E+2	3.616E+3
5.720E+2	3.618E+3
5.730E+2	3.619E+3
5.740E+2	3.619E+3
5.750E+2	3.618E+3
5.760E+2	3.617E+3
5.770E+2	3.617E+3
5.780E+2	3.614E+3
5.790E+2	3.610E+3
5.800E+2	3.605E+3
5.810E+2	3.601E+3
5.820E+2	3.595E+3
5.830E+2	3.587E+3
5.840E+2	3.576E+3
5.850E+2	3.562E+3
5.860E+2	3.548E+3
5.870E+2	3.533E+3
5.880E+2	3.518E+3
5.890E+2	3.505E+3
5.900E+2	3.492E+3
5.910E+2	3.479E+3
5.920E+2	3.463E+3
5.930E+2	3.448E+3
5.940E+2	3.435E+3
5.950E+2	3.421E+3
5.960E+2	3.408E+3
5.970E+2	3.393E+3
5.980E+2	3.379E+3
5.990E+2	3.367E+3
6.000E+2	3.355E+3
6.010E+2	3.343E+3
6.020E+2	3.330E+3
6.030E+2	3.319E+3
6.040E+2	3.309E+3
6.050E+2	3.299E+3
6.060E+2	3.289E+3
6.070E+2	3.278E+3
6.080E+2	3.267E+3
6.090E+2	3.256E+3
6.100E+2	3.245E+3
6.110E+2	3.234E+3
6.120E+2	3.223E+3
6.130E+2	3.211E+3
6.140E+2	3.199E+3
6.150E+2	3.187E+3
6.160E+2	3.176E+3
6.170E+2	3.165E+3
6.180E+2	3.153E+3
6.190E+2	3.141E+3
6.200E+2	3.128E+3
6.210E+2	3.116E+3
6.220E+2	3.105E+3
6.230E+2	3.095E+3
6.240E+2	3.085E+3
6.250E+2	3.074E+3
6.260E+2	3.064E+3
6.270E+2	3.053E+3
6.280E+2	3.042E+3
6.290E+2	3.030E+3
6.300E+2	3.018E+3
6.310E+2	3.007E+3
6.320E+2	2.996E+3
6.330E+2	2.985E+3
6.340E+2	2.973E+3
6.350E+2	2.958E+3
6.360E+2	2.943E+3
6.370E+2	2.929E+3
6.380E+2	2.917E+3
6.390E+2	2.906E+3
6.400E+2	2.895E+3
6.410E+2	2.882E+3
6.420E+2	2.870E+3
6.430E+2	2.858E+3
6.440E+2	2.845E+3
6.450E+2	2.833E+3
6.460E+2	2.821E+3
6.470E+2	2.810E+3
6.480E+2	2.800E+3
6.490E+2	2.791E+3
6.500E+2	2.781E+3
6.510E+2	2.772E+3
6.520E+2	2.763E+3
6.530E+2	2.753E+3
6.540E+2	2.743E+3
6.550E+2	2.733E+3
6.560E+2	2.723E+3
6.570E+2	2.714E+3
6.580E+2	2.704E+3
6.590E+2	2.696E+3
6.600E+2	2.689E+3
6.610E+2	2.684E+3
6.620E+2	2.680E+3
6.630E+2	2.676E+3
6.640E+2	2.672E+3
6.650E+2	2.666E+3
6.660E+2	2.659E+3
6.670E+2	2.651E+3
6.680E+2	2.643E+3
6.690E+2	2.634E+3
6.700E+2	2.625E+3
6.710E+2	2.618E+3
6.720E+2	2.610E+3
6.730E+2	2.603E+3
6.740E+2	2.595E+3
6.750E+2	2.587E+3
6.760E+2	2.580E+3
6.770E+2	2.572E+3
6.780E+2	2.563E+3
6.790E+2	2.556E+3
6.800E+2	2.549E+3
6.810E+2	2.543E+3
6.820E+2	2.537E+3
6.830E+2	2.532E+3
6.840E+2	2.528E+3
6.850E+2	2.523E+3
6.860E+2	2.519E+3
6.870E+2	2.513E+3
6.880E+2	2.505E+3
6.890E+2	2.497E+3
6.900E+2	2.491E+3
6.910E+2	2.486E+3
6.920E+2	2.481E+3
6.930E+2	2.477E+3
6.940E+2	2.472E+3
6.950E+2	2.468E+3
6.960E+2	2.463E+3
6.970E+2	2.458E+3
6.980E+2	2.453E+3
6.990E+2	2.447E+3
7.000E+2	2.440E+3
7.010E+2	2.433E+3
7.020E+2	2.428E+3
7.030E+2	2.424E+3
7.040E+2	2.419E+3
7.050E+2	2.414E+3
7.060E+2	2.408E+3
7.070E+2	2.403E+3
7.080E+2	2.398E+3
7.090E+2	2.394E+3
7.100E+2	2.389E+3
7.110E+2	2.384E+3
7.120E+2	2.379E+3
7.130E+2	2.375E+3
7.140E+2	2.372E+3
7.150E+2	2.369E+3
7.160E+2	2.366E+3
7.170E+2	2.361E+3
7.180E+2	2.354E+3
7.190E+2	2.347E+3
7.200E+2	2.339E+3
7.210E+2	2.332E+3
7.220E+2	2.324E+3
7.230E+2	2.317E+3
7.240E+2	2.310E+3
7.250E+2	2.305E+3
7.260E+2	2.299E+3
7.270E+2	2.292E+3
7.280E+2	2.285E+3
7.290E+2	2.279E+3
7.300E+2	2.274E+3
7.310E+2	2.270E+3
7.320E+2	2.268E+3
7.330E+2	2.268E+3
7.340E+2	2.267E+3
7.350E+2	2.267E+3
7.360E+2	2.267E+3
7.370E+2	2.266E+3
7.380E+2	2.266E+3
7.390E+2	2.266E+3
7.400E+2	2.267E+3
7.410E+2	2.271E+3
7.420E+2	2.275E+3
7.430E+2	2.280E+3
7.440E+2	2.286E+3
7.450E+2	2.293E+3
7.460E+2	2.300E+3
7.470E+2	2.308E+3
7.480E+2	2.316E+3
7.490E+2	2.323E+3
7.500E+2	2.329E+3
7.510E+2	2.334E+3
7.520E+2	2.338E+3
7.530E+2	2.343E+3
7.540E+2	2.350E+3
7.550E+2	2.356E+3
7.560E+2	2.362E+3
7.570E+2	2.368E+3
7.580E+2	2.375E+3
7.590E+2	2.381E+3
7.600E+2	2.387E+3
7.610E+2	2.393E+3
7.620E+2	2.398E+3
7.630E+2	2.405E+3
7.640E+2	2.412E+3
7.650E+2	2.421E+3
7.660E+2	2.431E+3
7.670E+2	2.441E+3
7.680E+2	2.451E+3
7.690E+2	2.460E+3
7.700E+2	2.469E+3
7.710E+2	2.477E+3
7.720E+2	2.486E+3
7.730E+2	2.497E+3
7.740E+2	2.509E+3
7.750E+2	2.521E+3
7.760E+2	2.534E+3
7.770E+2	2.546E+3
7.780E+2	2.559E+3
7.790E+2	2.572E+3
7.800E+2	2.586E+3
7.810E+2	2.599E+3
7.820E+2	2.612E+3
7.830E+2	2.625E+3
7.840E+2	2.638E+3
7.850E+2	2.649E+3
7.860E+2	2.661E+3
7.870E+2	2.671E+3
7.880E+2	2.681E+3
7.890E+2	2.691E+3
7.900E+2	2.700E+3
7.910E+2	2.709E+3
7.920E+2	2.718E+3
7.930E+2	2.728E+3
7.940E+2	2.738E+3
7.950E+2	2.748E+3
7.960E+2	2.759E+3
7.970E+2	2.770E+3
7.980E+2	2.780E+3
7.990E+2	2.790E+3
8.000E+2	2.800E+3
8.010E+2	2.811E+3
8.020E+2	2.823E+3
8.030E+2	2.833E+3
8.040E+2	2.844E+3
8.050E+2	2.854E+3
8.060E+2	2.862E+3
8.070E+2	2.870E+3
8.080E+2	2.879E+3
8.090E+2	2.890E+3
8.100E+2	2.901E+3
8.110E+2	2.910E+3
8.120E+2	2.920E+3
8.130E+2	2.928E+3
8.140E+2	2.938E+3
8.150E+2	2.949E+3
8.160E+2	2.959E+3
8.170E+2	2.970E+3
8.180E+2	2.979E+3
8.190E+2	2.986E+3
8.200E+2	2.993E+3
8.210E+2	2.999E+3
8.220E+2	3.006E+3
8.230E+2	3.013E+3
8.240E+2	3.021E+3
8.250E+2	3.029E+3
8.260E+2	3.037E+3
8.270E+2	3.045E+3
8.280E+2	3.050E+3
8.290E+2	3.057E+3
8.300E+2	3.066E+3
8.310E+2	3.077E+3
8.320E+2	3.090E+3
8.330E+2	3.102E+3
8.340E+2	3.115E+3
8.350E+2	3.129E+3
8.360E+2	3.144E+3
8.370E+2	3.159E+3
8.380E+2	3.173E+3
8.390E+2	3.187E+3
8.400E+2	3.201E+3
8.410E+2	3.212E+3
8.420E+2	3.222E+3
8.430E+2	3.231E+3
8.440E+2	3.242E+3
8.450E+2	3.252E+3
8.460E+2	3.262E+3
8.470E+2	3.269E+3
8.480E+2	3.276E+3
8.490E+2	3.285E+3
8.500E+2	3.292E+3
8.510E+2	3.298E+3
8.520E+2	3.305E+3
8.530E+2	3.313E+3
8.540E+2	3.322E+3
8.550E+2	3.331E+3
8.560E+2	3.338E+3
8.570E+2	3.345E+3
8.580E+2	3.355E+3
8.590E+2	3.365E+3
8.600E+2	3.376E+3
8.610E+2	3.386E+3
8.620E+2	3.396E+3
8.630E+2	3.407E+3
8.640E+2	3.418E+3
8.650E+2	3.429E+3
8.660E+2	3.439E+3
8.670E+2	3.449E+3
8.680E+2	3.460E+3
8.690E+2	3.470E+3
8.700E+2	3.481E+3
8.710E+2	3.491E+3
8.720E+2	3.500E+3
8.730E+2	3.506E+3
8.740E+2	3.512E+3
8.750E+2	3.517E+3
8.760E+2	3.522E+3
8.770E+2	3.528E+3
8.780E+2	3.533E+3
8.790E+2	3.538E+3
8.800E+2	3.545E+3
8.810E+2	3.555E+3
8.820E+2	3.567E+3
8.830E+2	3.579E+3
8.840E+2	3.591E+3
8.850E+2	3.602E+3
8.860E+2	3.614E+3
8.870E+2	3.626E+3
8.880E+2	3.637E+3
8.890E+2	3.648E+3
8.900E+2	3.658E+3
8.910E+2	3.669E+3
8.920E+2	3.680E+3
8.930E+2	3.690E+3
8.940E+2	3.697E+3
8.950E+2	3.702E+3
8.960E+2	3.706E+3
8.970E+2	3.711E+3
8.980E+2	3.717E+3
8.990E+2	3.725E+3
9.000E+2	3.736E+3
9.010E+2	3.747E+3
9.020E+2	3.755E+3
9.030E+2	3.760E+3
9.040E+2	3.765E+3
9.050E+2	3.770E+3
9.060E+2	3.775E+3
9.070E+2	3.779E+3
9.080E+2	3.781E+3
9.090E+2	3.781E+3
9.100E+2	3.779E+3
9.110E+2	3.775E+3
9.120E+2	3.771E+3
9.130E+2	3.767E+3
9.140E+2	3.763E+3
9.150E+2	3.759E+3
9.160E+2	3.752E+3
9.170E+2	3.744E+3
9.180E+2	3.735E+3
9.190E+2	3.726E+3
9.200E+2	3.717E+3
9.210E+2	3.707E+3
9.220E+2	3.694E+3
9.230E+2	3.680E+3
9.240E+2	3.665E+3
9.250E+2	3.650E+3
9.260E+2	3.634E+3
9.270E+2	3.619E+3
9.280E+2	3.605E+3
9.290E+2	3.590E+3
9.300E+2	3.576E+3
9.310E+2	3.561E+3
9.320E+2	3.546E+3
9.330E+2	3.532E+3
9.340E+2	3.518E+3
9.350E+2	3.503E+3
9.360E+2	3.489E+3
9.370E+2	3.474E+3
9.380E+2	3.460E+3
9.390E+2	3.445E+3
9.400E+2	3.430E+3
9.410E+2	3.413E+3
9.420E+2	3.395E+3
